client_id,age,job,marital,education,credit_default,mortgage
818,54,management,married,high_school,,
819,27,admin_,single,basic_9y,,
820,31,admin_,single,university_degree,,
821,31,admin_,married,university_degree,,
822,28,blue-collar,married,basic_6y,,
823,31,management,single,university_degree,,
824,30,management,divorced,high_school,,
825,52,technician,married,professional_course,,
826,37,technician,divorced,professional_course,,
827,30,services,married,university_degree,,
828,45,blue-collar,married,basic_9y,,
829,54,technician,married,university_degree,,
830,49,entrepreneur,married,basic_9y,,
831,44,admin_,married,high_school,,
832,28,student,single,basic_9y,,
833,53,technician,married,high_school,,
834,45,blue-collar,married,basic_9y,,
835,45,blue-collar,married,basic_9y,,
836,51,admin_,married,high_school,,
837,41,blue-collar,married,basic_9y,,
838,43,technician,married,professional_course,,
839,31,admin_,single,university_degree,,
840,39,admin_,single,,,
841,38,technician,married,professional_course,,
842,50,entrepreneur,married,basic_9y,,
843,53,admin_,single,university_degree,,
844,44,admin_,divorced,high_school,,
845,53,blue-collar,married,basic_9y,,
846,24,services,single,high_school,,
847,34,admin_,single,high_school,,
848,40,technician,married,professional_course,,
849,57,management,divorced,university_degree,,
850,43,blue-collar,married,basic_4y,,
851,31,blue-collar,married,basic_6y,,
852,31,services,married,basic_6y,,
853,31,blue-collar,married,basic_6y,,
854,45,housemaid,married,basic_4y,,
855,38,admin_,married,university_degree,,
856,41,entrepreneur,married,university_degree,,
857,47,blue-collar,married,professional_course,,
858,42,blue-collar,married,basic_6y,,
859,35,blue-collar,single,,,
860,40,management,married,university_degree,,
861,42,blue-collar,married,basic_6y,,
862,34,technician,married,professional_course,,
863,48,admin_,single,university_degree,,
864,35,blue-collar,married,,,
865,33,blue-collar,married,high_school,,
866,37,technician,married,professional_course,,
867,43,technician,married,professional_course,,
868,42,admin_,single,,,
869,46,admin_,divorced,university_degree,,
870,37,blue-collar,single,basic_9y,,
871,40,blue-collar,married,high_school,,
872,40,blue-collar,married,high_school,,
873,59,entrepreneur,divorced,high_school,,
874,43,technician,single,university_degree,,
875,44,blue-collar,married,basic_6y,,
876,44,blue-collar,married,basic_4y,,
877,41,admin_,married,university_degree,,
878,28,unknown,single,basic_9y,,
879,48,services,married,high_school,,
880,31,admin_,single,high_school,,
881,27,blue-collar,married,basic_9y,,
882,43,technician,single,university_degree,,
883,47,retired,married,basic_4y,,
884,40,blue-collar,divorced,,,
885,43,unknown,married,high_school,,
886,29,technician,married,professional_course,,
887,54,admin_,married,university_degree,,
888,36,technician,married,professional_course,,
889,30,admin_,single,university_degree,,
890,38,services,single,,,
891,39,blue-collar,married,basic_6y,,
892,33,blue-collar,married,basic_9y,,
893,39,retired,single,high_school,,
894,38,technician,single,professional_course,,
895,44,admin_,married,high_school,,
896,33,blue-collar,married,basic_9y,,
897,37,blue-collar,married,basic_6y,,
898,32,management,married,basic_6y,,
899,46,technician,married,professional_course,,
900,34,technician,divorced,professional_course,,
901,52,technician,married,basic_4y,,
902,46,blue-collar,married,basic_6y,,
903,57,management,divorced,university_degree,,
904,52,technician,married,basic_4y,,
905,32,technician,single,professional_course,,
906,31,blue-collar,single,basic_9y,,
907,46,admin_,divorced,basic_9y,,
908,59,services,divorced,high_school,,
909,38,blue-collar,married,,,
910,42,blue-collar,divorced,basic_6y,,
911,40,blue-collar,married,basic_4y,,
912,46,admin_,married,professional_course,,
913,35,admin_,single,high_school,,
914,28,blue-collar,married,basic_9y,,
915,47,services,married,high_school,,
916,35,blue-collar,married,basic_4y,,
917,48,retired,married,basic_9y,,
918,40,blue-collar,married,basic_6y,,
919,32,services,single,high_school,,
920,59,retired,divorced,basic_4y,,
921,48,entrepreneur,married,basic_9y,,
922,45,blue-collar,married,basic_9y,,
923,49,blue-collar,single,basic_6y,,
924,51,admin_,married,university_degree,,
925,38,technician,single,university_degree,,
926,53,technician,married,high_school,,
927,49,blue-collar,married,basic_9y,,
928,31,blue-collar,married,basic_9y,,
929,36,services,married,high_school,,
930,54,retired,married,basic_4y,,
931,29,admin_,single,high_school,,
932,31,blue-collar,married,basic_6y,,
933,35,admin_,married,high_school,,
934,38,blue-collar,married,basic_9y,,
935,54,management,married,high_school,,
936,48,admin_,married,basic_9y,,
937,48,management,divorced,university_degree,,
938,32,admin_,single,university_degree,,
939,34,technician,married,professional_course,,
940,49,technician,single,university_degree,,
941,44,blue-collar,married,basic_9y,,
942,42,services,divorced,high_school,,
943,55,blue-collar,married,basic_4y,,
944,42,services,divorced,high_school,,
945,44,admin_,married,university_degree,,
946,51,blue-collar,married,basic_9y,,
947,43,blue-collar,married,basic_4y,,
948,52,technician,married,high_school,,
949,45,blue-collar,single,basic_6y,,
950,41,services,divorced,high_school,,
951,35,technician,divorced,,,
952,41,services,divorced,high_school,,
953,46,management,married,basic_9y,,
954,36,housemaid,divorced,basic_9y,,
955,29,technician,married,professional_course,,
956,47,services,married,,,
957,43,blue-collar,married,basic_4y,,
958,38,blue-collar,single,basic_9y,,
959,44,blue-collar,married,basic_4y,,
960,29,services,married,high_school,,
961,58,unknown,married,,,
962,48,blue-collar,married,professional_course,,
963,46,blue-collar,married,basic_9y,,
964,31,blue-collar,married,basic_4y,,
965,47,services,married,,,
966,44,admin_,married,university_degree,,
967,31,blue-collar,married,basic_4y,,
968,38,unemployed,divorced,professional_course,,
969,33,admin_,married,university_degree,,
970,53,blue-collar,married,basic_9y,,
971,33,management,single,,,
972,33,self-employed,married,basic_9y,,
973,37,admin_,divorced,university_degree,,
974,55,blue-collar,married,basic_9y,,
975,41,admin_,single,basic_6y,,
976,46,blue-collar,married,basic_6y,,
977,32,entrepreneur,divorced,university_degree,,
978,48,blue-collar,married,high_school,,
979,34,entrepreneur,married,basic_4y,,
980,35,admin_,single,university_degree,,
981,55,blue-collar,married,basic_4y,,
982,45,entrepreneur,single,university_degree,,
983,48,management,divorced,university_degree,,
984,34,blue-collar,married,basic_6y,,
985,46,admin_,divorced,university_degree,,
986,34,blue-collar,married,basic_6y,,
987,51,unemployed,married,professional_course,,
988,37,admin_,married,university_degree,,
989,54,housemaid,divorced,basic_4y,,
990,45,services,married,high_school,,
991,39,services,single,high_school,,
992,39,blue-collar,married,basic_9y,,
993,39,technician,single,basic_6y,,
994,39,services,married,basic_9y,,
995,32,entrepreneur,married,basic_6y,,
996,41,services,single,high_school,,
997,59,housemaid,married,basic_6y,,
998,57,technician,married,basic_9y,,
999,30,services,married,,,
1000,34,entrepreneur,married,basic_4y,,
1001,34,technician,married,high_school,,
1002,38,blue-collar,divorced,,,
1003,31,blue-collar,married,basic_6y,,
1004,47,admin_,married,university_degree,,
1005,57,self-employed,single,high_school,,
1006,44,blue-collar,married,basic_9y,,
1007,45,services,married,high_school,,
1008,36,unemployed,married,basic_4y,,
1009,44,services,married,high_school,,
1010,51,management,married,university_degree,,
1011,28,admin_,single,university_degree,,
1012,50,technician,married,high_school,,
1013,51,entrepreneur,married,university_degree,,
1014,38,blue-collar,single,basic_9y,,
1015,44,blue-collar,married,basic_4y,,
1016,35,admin_,single,basic_4y,,
1017,35,admin_,single,basic_4y,,
1018,32,admin_,single,high_school,,
1019,48,blue-collar,married,basic_9y,,
1020,35,admin_,single,basic_4y,,
1021,44,technician,married,professional_course,,
1022,43,technician,married,professional_course,,
1023,40,management,married,high_school,,
1024,50,self-employed,married,basic_4y,,
1025,44,technician,married,professional_course,,
1026,37,blue-collar,single,basic_9y,,
1027,32,services,divorced,high_school,,
1028,58,admin_,married,high_school,,
1029,49,technician,married,high_school,,
1030,32,blue-collar,married,basic_4y,,
1031,30,services,married,high_school,,
1032,28,admin_,married,high_school,,
1033,40,blue-collar,married,basic_4y,,
1034,44,management,married,university_degree,,
1035,30,services,married,professional_course,,
1036,30,services,married,professional_course,,
1037,28,technician,single,professional_course,,
1038,58,housemaid,married,basic_4y,,
1039,45,blue-collar,single,high_school,,
1040,35,blue-collar,married,professional_course,,
1041,57,retired,divorced,high_school,,
1042,35,admin_,divorced,high_school,,
1043,41,technician,single,university_degree,,
1044,42,services,married,high_school,,
1045,42,blue-collar,married,basic_4y,,
1046,51,blue-collar,married,basic_4y,,
1047,48,management,married,university_degree,,
1048,39,blue-collar,married,basic_6y,,
1049,47,retired,married,basic_4y,,
1050,34,technician,single,professional_course,,
1051,44,services,married,basic_6y,,
1052,52,housemaid,divorced,professional_course,,
1053,51,blue-collar,married,basic_4y,,
1054,49,services,married,high_school,,
1055,35,admin_,single,basic_4y,,
1056,44,admin_,married,high_school,,
1057,37,admin_,married,high_school,,
1058,47,management,married,university_degree,,
1059,43,management,married,professional_course,,
1060,40,blue-collar,married,basic_9y,,
1061,32,management,divorced,basic_4y,,
1062,42,blue-collar,married,basic_4y,,
1063,42,self-employed,married,university_degree,,
1064,39,technician,married,professional_course,,
1065,32,housemaid,married,basic_4y,,
1066,30,services,married,,,
1067,42,blue-collar,married,basic_4y,,
1068,35,blue-collar,married,basic_6y,,
1069,56,retired,married,basic_4y,,
1070,40,blue-collar,married,basic_9y,,
1071,26,admin_,single,university_degree,,
1072,57,management,divorced,university_degree,,
1073,51,blue-collar,married,basic_4y,,
1074,31,technician,married,professional_course,,
1075,31,admin_,married,university_degree,,
1076,60,services,married,,,
1077,29,admin_,single,university_degree,,
1078,44,entrepreneur,married,basic_4y,,
1079,26,technician,single,basic_9y,,
1080,54,blue-collar,married,basic_4y,,
1081,34,blue-collar,single,high_school,,
1082,29,admin_,single,high_school,,
1083,33,admin_,divorced,high_school,,
1084,35,blue-collar,single,high_school,,
1085,42,management,married,basic_6y,,
1086,53,retired,married,basic_4y,,
1087,51,technician,married,professional_course,,
1088,59,retired,divorced,basic_4y,,
1089,51,admin_,married,basic_6y,,
1090,36,blue-collar,married,basic_9y,,
1091,47,technician,divorced,professional_course,,
1092,51,admin_,married,university_degree,,
1093,42,admin_,married,university_degree,,
1094,40,technician,married,professional_course,,
1095,26,blue-collar,married,basic_9y,,
1096,45,technician,married,professional_course,,
1097,51,blue-collar,married,basic_4y,,
1098,42,services,married,high_school,,
1099,31,technician,married,professional_course,,
1100,38,blue-collar,married,basic_4y,,
1101,51,services,divorced,basic_6y,,
1102,39,entrepreneur,married,high_school,,
1103,36,blue-collar,married,,,
1104,60,services,married,,,
1105,34,management,married,university_degree,,
1106,41,blue-collar,married,basic_4y,,
1107,34,management,married,university_degree,,
1108,36,blue-collar,married,basic_9y,,
1109,33,technician,married,professional_course,,
1110,46,admin_,single,university_degree,,
1111,44,blue-collar,married,basic_4y,,
1112,30,blue-collar,married,basic_6y,,
1113,34,management,married,university_degree,,
1114,54,admin_,divorced,university_degree,,
1115,58,self-employed,married,professional_course,,
1116,29,services,married,high_school,,
1117,41,entrepreneur,married,university_degree,,
1118,53,blue-collar,married,basic_9y,,
1119,35,admin_,married,university_degree,,
1120,34,blue-collar,single,basic_9y,,
1121,36,blue-collar,single,,,
1122,31,blue-collar,married,basic_9y,,
1123,59,retired,married,basic_4y,,
1124,49,technician,married,professional_course,,
1125,37,management,married,high_school,,
1126,50,management,married,university_degree,,
1127,34,services,married,high_school,,
1128,32,admin_,married,university_degree,,
1129,45,blue-collar,married,basic_9y,,
1130,39,management,married,university_degree,,
1131,43,unknown,married,high_school,,
1132,43,blue-collar,married,basic_4y,,
1133,52,blue-collar,married,basic_9y,,
1134,54,blue-collar,married,basic_9y,,
1135,54,blue-collar,married,basic_9y,,
1136,31,services,single,high_school,,
1137,35,blue-collar,married,basic_6y,,
1138,28,admin_,married,high_school,,
1139,56,retired,married,basic_9y,,
1140,35,admin_,single,basic_4y,,
1141,45,blue-collar,married,basic_9y,,
1142,38,entrepreneur,married,basic_9y,,
1143,42,technician,married,professional_course,,
1144,44,blue-collar,married,basic_4y,,
1145,58,admin_,divorced,university_degree,,
1146,43,admin_,divorced,high_school,,
